playerid,Name,Team,position,PA,AB,R,HR,RBI,SB,AVG,marginal_total_points,dollar_value,auction_value,status,NFBC_ADP,salary
sa3010269,Blake Sabol,PIT,"catcher, of",152.5,138,8.778782894736842,1.5049342105263157,6.521381578947369,1.0032894736842104,0.2165,-5.973361122038407,-10.228492970764705,-15.605553675786153,,NA,NA
sa857824,Anderson Miller,NA,of,147.5,136.5,7.525510204081633,1.755952380952381,6.522108843537415,1.755952380952381,0.2135,-5.973841032183655,-20.2301181628134,-30.864976469126738,,NA,NA
sa918279,Brady Policelli,DET,"catcher, of",193.5,179,9.775259067357513,2.2558290155440415,8.5220207253886,2.506476683937824,0.203,-5.974370273533637,-10.23191041255512,-15.6107676473308,,NA,NA
sa3007044,Greyson Jenista,ATL,of,197,176,9.524173027989823,3.508905852417303,10.025445292620864,1.0025445292620865,0.20450000000000002,-5.978484626304258,-20.245843465387384,-30.888968474018142,,NA,NA
sa828703,Marcus Wilson,SEA,of,221,195,12.277777777777777,3.2573696145124718,9.020408163265305,2.505668934240363,0.196,-5.981595980861344,-20.256379914214385,-30.905043874196046,,NA,NA
sa658567,Tate Matheny,NA,of,158.5,147,8.025316455696203,1.7555379746835442,7.022151898734177,1.7555379746835442,0.212,-5.982858036129135,-20.26065380216317,-30.911564520783934,,NA,NA
18054,Sam Haggerty,SEA,of,141.5,124.5,8.02836879432624,1.00354609929078,4.51595744680851,3.5124113475177308,0.20900000000000002,-5.987740529925461,-20.27718812671194,-30.936790845910835,,NA,NA
15271,Austin Wynns,NA,catcher,72.4,66.2,5.526696417187301,0.5601776531089294,5.293148030090527,0.058387096774193556,0.229,-5.991079237872617,-10.288494496586601,-15.697097663206291,,NA,NA
17276,Alex Jackson,MIA,catcher,135.6,120.8,14.44722801660256,4.979289682636746,15.301401244949018,0.08720257234726687,0.1912,-5.991663437694923,-10.290472860485522,-15.700116041779077,,747.08,NA
10951,Greg Garcia,PHI,2b,126,108,6.0239043824701195,0.7529880478087649,5.52191235059761,0.250996015936255,0.2265,-5.993358389418296,-20.296212730940585,-30.965816576612248,,NA,NA
sa3009871,Will Wilson,SFG,ss,227.5,209.5,11.024229074889869,3.0066079295154187,9.019823788546256,1.2527533039647578,0.20400000000000001,-5.993539259489336,-20.296825238519805,-30.966751075949702,,NA,NA
13325,Deven Marrero,MIA,"3b, ss",188.33333333333334,171,12.272203341408947,2.404418534594317,10.717202188760046,1.3024932573575065,0.20199999999999999,-5.993964025834881,-20.298263688809268,-30.968945711392706,,NA,NA
14973,Zach Green,NA,3b,181.5,162.5,10.529005524861878,4.011049723756906,12.033149171270718,0,0.20350000000000001,-5.994188593839898,-20.299024177287723,-30.97010598434829,,NA,NA
sa912848,Yusniel Diaz,BAL,of,107,97.5,10.26210006136045,2.9760781907433382,10.094912561360449,0.16718750000000002,0.20875,-5.997210557998278,-20.30925790993619,-30.98571953217061,,NA,NA
sa918220,Armond Upshaw,WSN,of,198,180,9.774683544303798,1.5037974683544304,7.268354430379747,3.508860759493671,0.2015,-5.997348819671362,-20.309726126276196,-30.986433887183292,,NA,NA
3711,Eric Thames,OAK,"1b, of",87.33333333333333,76.33333333333333,6.506507304116865,1.2757857459052677,6.854448871181938,0.23196104471004866,0.22233333333333333,-6.002991862375811,-20.328836012209518,-31.01558973169753,,734.15,NA
sa549286,Ryan Casteel,ATL,catcher,161,147.5,8.275700934579438,3.2601246105919,9.529595015576325,0,0.21150000000000002,-6.004598329216458,-10.334276232971344,-15.76694659858366,,NA,NA
sa3011224,Antoine Duplantis,NYM,of,221.5,207,10.523755656108596,1.7539592760180995,7.266402714932127,1.2528280542986425,0.2105,-6.006424761156815,-20.340461354699638,-31.033326450757464,,NA,NA
sa3003197,David García,TEX,catcher,167.5,157,10.531437125748502,1.5044910179640718,7.522455089820359,0,0.217,-6.007580576203536,-10.344375465377137,-15.782354940149059,,NA,NA
21735,Sebastian Rivero,KCR,catcher,80.75,74.75,7.730498837981408,0.9946298140770252,7.40878569057105,0.16085657370517928,0.22125,-6.008783402090264,-10.348448775946785,-15.788569566967935,,NA,NA
17478,Troy Stokes Jr.,NA,of,170.5,150,8.525,2.0058823529411764,6.76985294117647,2.5073529411764706,0.20650000000000002,-6.009765509774308,-20.351774635203764,-31.05058705861641,,NA,NA
sa915707,Kevin Merrell,NA,ss,180.5,168,7.771527777777778,1.0027777777777778,6.016666666666667,2.506944444444444,0.21150000000000002,-6.012406271746346,-20.360717445440322,-31.064231053441247,,NA,NA
sa857730,Brennon Lund,LAA,of,176.5,162,8.524147727272727,2.0056818181818183,8.022727272727273,1.0028409090909092,0.21200000000000002,-6.015500043633802,-20.371194351423398,-31.0802156094401,,NA,NA
8385,Pedro Florimón,NA,ss,208,186,13.532222365020207,2.4994216681660455,11.758271573205388,1.2081280612317755,0.19866666666666666,-6.01611680444195,-20.37328298149571,-31.083402220487834,,NA,NA
19562,Zack Short,DET,ss,111.2,95,12.100378002055884,2.8905865272938445,10.61883956105571,0.24108401084010841,0.2052,-6.018457125661995,-20.381208363936484,-31.095493931498844,,NA,NA
9308,Josh Phegley,NA,catcher,126,114,6.0239043824701195,1.5059760956175299,6.274900398406374,0,0.2235,-6.021382624282395,-10.391115420796083,-15.853665824868736,,NA,NA
sa657521,Angelo Castellano,KCR,ss,167,151.5,8.525525525525525,1.5045045045045045,6.770270270270271,1.5045045045045045,0.2125,-6.02566936959614,-20.405632272477195,-31.132757350146534,,NA,NA
17807,Drew Jackson,OAK,of,155.5,136,9.279838709677419,1.5048387096774194,7.02258064516129,3.260483870967742,0.2025,-6.034714484885354,-20.43626310950671,-31.179490644363447,,NA,NA
sa3008247,Bo Naylor,CLE,catcher,198,181.5,11.027848101265823,3.007594936708861,10.526582278481012,2.0050632911392405,0.197,-6.040360219743797,-10.455382112286852,-15.951717151343802,,NA,NA
12284,Kevan Smith,NA,catcher,77.66666666666667,70,4.63362081740316,0.6928563666360412,4.157138199816248,0.15882753919563738,0.229,-6.045825799835921,-10.473891029831911,-15.979956101798741,,NA,NA
sa3008140,Cadyn Grenier,BAL,ss,227,202.5,12.77814569536424,2.254966887417219,9.270419426048566,1.7538631346578368,0.2,-6.047501195691677,-20.479564675305337,-31.245555597553274,,NA,NA
sa736824,Ray-Patrick Didder,MIA,"of, ss",193,171.5,10.025974025974026,1.2532467532467533,5.764935064935065,3.2584415584415583,0.20350000000000001,-6.054300483274,-20.50259012751813,-31.28068539931811,,NA,NA
sa3010327,Grae Kessinger,HOU,ss,172.5,159,8.023255813953488,2.005813953488372,6.268168604651163,2.5072674418604652,0.20600000000000002,-6.068840819367937,-20.551830258904726,-31.355810788322394,,NA,NA
13355,Luke Maile,MIL,catcher,131,116.4,12.493573433538572,2.0550298804780875,11.079368888084028,0.421780303030303,0.2044,-6.070583963617111,-10.557733330972734,-16.10787382481955,,NA,NA
sa544568,Sebastián Elizalde,NA,of,61,55.5,3.5289256198347108,0.5041322314049587,2.5206611570247937,1.0082644628099173,0.22799999999999998,-6.0766774236697785,-20.57836853305152,-31.39630008257564,,NA,NA
sa3006735,Justin Toerner,STL,of,186.5,165,10.27755376344086,1.754704301075269,7.018817204301076,1.2533602150537635,0.20900000000000002,-6.077833872783231,-20.582284790964707,-31.40227509504787,,NA,NA
14515,Luis Marté,NA,"2b, 3b, ss",138.5,130.5,6.523550724637682,1.0036231884057971,5.018115942028985,1.5054347826086956,0.217,-6.084283627994871,-20.604126569035092,-31.435598971891334,,NA,NA
sa829756,Tristan Gray,TBR,ss,196,177,10.27621483375959,2.506393861892583,9.524296675191815,0.25063938618925835,0.208,-6.084521657547822,-20.604932644382007,-31.436828796473407,,NA,NA
sa828685,Jake Gatewood,LAA,ss,229.5,213,11.024017467248909,5.010917030567685,14.531659388646288,0.7516375545851528,0.19,-6.089752435918973,-20.622646417474023,-31.46385459954902,,NA,NA
sa735861,Rayder Ascanio,NA,ss,149.5,138,6.521812080536913,1.5050335570469797,5.769295302013423,0.5016778523489933,0.219,-6.094056369357834,-20.63722147589355,-31.486091683461943,,NA,NA
sa3007750,Logan Porter,KCR,catcher,140.5,126,8.78125,2.258035714285714,7.5267857142857135,0,0.21400000000000002,-6.096916221752014,-10.646906225044223,-16.243924403221985,,NA,NA
2539,Pete Kozma,NA,ss,218.5,201.5,10.52408256880734,1.0022935779816515,7.767775229357799,1.0022935779816515,0.2105,-6.1070725059117255,-20.681299980676307,-31.5533420080505,,NA,NA
sa3007631,Max Burt,NYY,ss,183.5,169.5,9.525956284153006,2.0054644808743167,7.771174863387978,1.2534153005464481,0.20700000000000002,-6.115092750839329,-20.708460144749306,-31.594780116234748,,NA,NA
sa3006653,Michael Curry,SDP,of,169,153,9.277448071216618,2.00593471810089,7.77299703264095,0.5014836795252225,0.21050000000000002,-6.1298571772990424,-20.758459147112614,-31.671063310381385,,NA,NA
16211,Kevin Cron,NA,"1b, dh",126,114,6.0239043824701195,2.00796812749004,6.776892430278885,0,0.218,-6.1312073372422855,-20.76303139720152,-31.678039166393162,,NA,NA
sa3017075,Luke Waddell,ATL,ss,67.5,62,3.7779850746268657,1.2593283582089552,3.5261194029850746,0.503731343283582,0.22449999999999998,-6.142064890870154,-20.799799967317046,-31.73413676514596,,NA,NA
4243,Jose Lobaton,NA,catcher,119,106.2,11.804688783372757,3.5665761481826252,11.994330217635705,0,0.199,-6.145980212395709,-10.813059010649614,-16.497422765254147,,NA,NA
5223,Cameron Maybin,NA,of,123,110,6.777551020408163,1.2551020408163265,5.020408163265306,1.5061224489795917,0.214,-6.148384132381307,-20.82119976717467,-31.766786318338568,,NA,NA
10542,Derek Dietrich,NA,"2b, of",163.5,142,10.532208588957056,3.0092024539877302,9.529141104294478,0.25076687116564417,0.20400000000000001,-6.155146809841267,-20.844101241012847,-31.801726967000867,,NA,NA
sa3004242,Chad Spanberger,NA,of,205.5,188,10.275,3.2579268292682926,10.52560975609756,0.7518292682926829,0.1995,-6.164543226096609,-20.87592174144606,-31.85027532392111,,NA,NA
9284,Chris Herrmann,NA,"catcher, of",139.33333333333334,123.33333333333333,9.56733707739324,2.4144066305060883,9.472588894755651,0,0.208,-6.166205839890151,-10.881552101095988,-16.601922284629723,,NA,NA
sa3014822,Michael Guldberg,OAK,of,118.5,109,5.523305084745763,1.2552966101694916,4.016949152542373,1.7574152542372883,0.215,-6.167306760170872,-20.885280313354503,-31.86455364396917,,NA,NA
sa918808,Matt Wallner,MIN,of,165.5,151.5,8.776515151515152,3.009090909090909,9.779545454545454,0,0.2065,-6.170414449247269,-20.89580434921185,-31.880610105749724,,NA,NA
sa3008107,Cesar Salazar,HOU,catcher,119.5,108,5.774159663865547,1.5063025210084033,5.774159663865547,0.5021008403361344,0.2175,-6.174224683521741,-10.908707519749118,-16.643353152753807,,NA,NA
sa3004031,Alex Destino,CHW,of,227.5,209,11.775881057268723,4.008810572687225,12.276982378854626,0.2505506607929516,0.195,-6.181053299570637,-20.931832291368114,-31.935577732628353,,NA,NA
sa3015018,Nick Raposo,STL,catcher,75.5,68,5.033333333333333,0.2516666666666667,2.5166666666666666,0.2516666666666667,0.2275,-6.1858226558343965,-10.947983481240229,-16.703276264298147,,NA,NA
sa3007053,Niko Hulsizer,TBR,of,194,173,11.02842377260982,3.258397932816538,10.777777777777777,1.503875968992248,0.194,-6.186172644755675,-20.949168701468682,-31.962027795129558,,NA,NA
sa735825,David Rodríguez,NA,catcher,127,116.5,6.023715415019763,1.5059288537549407,5.521739130434782,0.5019762845849802,0.217,-6.192456249737223,-10.970447819975611,-16.737549978414982,,NA,NA
sa827344,Chris Chinea,NA,catcher,122.5,115,5.773565573770491,1.255122950819672,4.769467213114754,0,0.2215,-6.192833496148142,-10.971725346349057,-16.73949909315261,,NA,NA
sa3006780,Kole Cottam,BOS,catcher,151.5,136,7.524834437086092,1.755794701986755,6.521523178807946,0,0.2155,-6.194920044956598,-10.978791341028213,-16.750279641132998,,NA,NA
sa874806,Blake Perkins,NYY,of,195.5,173,10.526923076923078,1.7544871794871792,7.51923076923077,2.5064102564102564,0.1985,-6.19574112545789,-20.981571889668967,-32.0114651554691,,NA,NA
sa918840,Craig Dedelow,CHW,of,229.5,211.5,10.773471615720524,3.5076419213973797,11.775655021834062,0.5010917030567685,0.1965,-6.205383412654473,-21.01422501992398,-32.061283850983045,,NA,NA
sa3004285,Dylan Rosa,DET,of,158,148,7.273015873015874,2.257142857142857,7.273015873015874,0.7523809523809525,0.20900000000000002,-6.213968253765416,-21.04329716113894,-32.10563905184175,,NA,NA
sa877608,Peter Maris,NA,ss,122,111,6.0246913580246915,1.2551440329218106,5.522633744855967,0.5020576131687243,0.217,-6.2195850387424585,-21.062318126572826,-32.134659230854645,,NA,NA
sa3004969,Je'Von Ward,MIL,of,189,174,10.026525198938993,1.5039787798408488,7.519893899204244,1.5039787798408488,0.20400000000000001,-6.221209730596901,-21.067820065445396,-32.1430535077674,,NA,NA
sa918497,Joel Booker,CHW,of,157.5,146,7.022292993630573,1.2539808917197452,5.5175159235668785,3.0095541401273884,0.20350000000000001,-6.225536949018627,-21.082473977311516,-32.165410897936276,,NA,NA
sa3007031,Davis Bradshaw,MIA,of,141,131.5,7.526690391459075,0.7526690391459075,4.516014234875445,1.0035587188612098,0.2155,-6.227197439039456,-21.08809714490981,-32.17399013282786,,NA,NA
sa738667,Torii Hunter Jr.,LAA,of,176.5,161,7.5213068181818175,1.2535511363636362,4.763494318181818,2.5071022727272725,0.20600000000000002,-6.236907354691212,-21.12097929559439,-32.22415824351143,,NA,NA
11287,Bryan Holaday,NA,catcher,87,79,4.023121387283237,1.0057803468208093,4.777456647398844,0.2514450867052023,0.2215,-6.247802706971717,-11.15787586898374,-17.023507889077315,,NA,NA
sa3014442,Patrick Bailey,SFG,catcher,190,175,10.026385224274406,2.2559366754617414,7.269129287598944,1.0026385224274406,0.20350000000000001,-6.250079163898228,-11.165584978142785,-17.035269633169804,,NA,NA
sa873988,Camden Duzenack,ARI,ss,186,171.5,9.274932614555256,2.5067385444743935,8.522911051212938,1.5040431266846361,0.1995,-6.250538580074529,-21.167140768375933,-32.294586540554285,,NA,NA
sa3014524,Casey Martin,PHI,ss,228,213,13.27912087912088,2.5054945054945055,10.272527472527472,2.5054945054945055,0.1875,-6.256319140626762,-21.186716351721554,-32.3244528969675,,NA,NA
16098,Taylor Gushue,NA,"1b, catcher",143,131,7.777192982456141,1.756140350877193,7.275438596491228,0,0.212,-6.270228136423913,-11.233818480316327,-17.13937310019076,,NA,NA
sa3011265,Bryan Arias,HOU,dh,101.5,94,5.024752475247525,2.00990099009901,5.275990099009901,1.004950495049505,0.212,-6.275123955215436,-21.250397929304413,-32.42161151847396,,NA,NA
sa917039,Seuly Matias,KCR,of,158,145,8.025396825396825,3.00952380952381,8.526984126984127,1.0031746031746032,0.201,-6.277006345203948,-21.256772550204253,-32.431337241403,,NA,NA
10286,Francisco Arcia,NA,catcher,154.33333333333334,144,8.039014033387252,0.8975409578117232,7.307576434651075,0.6925830118179206,0.21033333333333332,-6.294181507761173,-11.314935391519665,-17.263132711251338,,NA,NA
3256,Welington Castillo,WSN,"catcher, dh",102.5,95.5,4.019607843137255,2.0098039215686274,7.536764705882353,0,0.2145,-6.295838216977813,-11.320545755610961,-17.271692411904958,,NA,NA
sa3006858,Jonathan Engelmann,CLE,of,147,133,7.776450511945393,1.7559726962457338,6.020477815699659,1.0034129692832765,0.20800000000000002,-6.2962532621170695,-21.32195128551452,-32.53078006795735,,NA,NA
sa857219,Gavin Collins,CLE,catcher,143.5,130.5,7.27534965034965,1.7561188811188813,6.5227272727272725,0.2508741258741259,0.2115,-6.299106533189606,-11.331613747343884,-17.288578784077767,,NA,NA
sa1115884,Carter Bins,PIT,catcher,148.5,129,10.284628378378379,1.5050675675675675,6.02027027027027,0.5016891891891893,0.208,-6.306268391572013,-11.355867027697489,-17.325581876268753,,NA,NA
sa872551,Leobaldo Cabrera,MIN,of,147,131,8.27815699658703,3.0102389078498293,9.030716723549487,1.0034129692832765,0.199,-6.3124076036325105,-21.37665716669535,-32.61424452040296,,NA,NA
sa3014942,Brady Lindsly,WSN,catcher,82,74,5.282208588957055,0.7546012269938651,3.521472392638037,0.25153374233128833,0.2205,-6.3143280413431455,-11.383160634330558,-17.36722357700957,,NA,NA
sa3010399,Matt Gorski,PIT,of,192,177.5,10.527415143603134,1.5039164490861618,7.7702349869451695,2.7571801566579635,0.194,-6.323159932240784,-21.4130693974693,-32.66979845424465,,NA,NA
9433,Dustin Garneau,DET,catcher,77.2,68.2,7.973922567143355,2.9396017517342945,8.481288997403404,0,0.20479999999999998,-6.324825836360245,-11.418710899645749,-17.421462415042736,,NA,NA
sa857819,Errol Robinson,NA,ss,158.5,142.5,8.025316455696203,1.0031645569620253,4.514240506329114,1.7555379746835442,0.207,-6.344756097541861,-21.486203746634388,-32.781379115706855,,NA,NA
sa857225,Ryan Howard,NA,ss,126,116,5.0199203187251,0.7529880478087649,5.270916334661354,0.250996015936255,0.2175,-6.3495041538204635,-21.502282805156756,-32.805910844041044,,NA,NA
sa918961,Eli Wilson,PIT,catcher,121.5,108.5,9.539256198347108,1.0041322314049588,6.024793388429752,0,0.21150000000000002,-6.35393744223421,-11.517295917821954,-17.571873017775165,,NA,NA
16291,Nick Ciuffo,NA,catcher,135.33333333333334,124.33333333333333,7.875246488792306,1.890619340818544,8.347901323996943,0.29292929292929293,0.206,-6.359630867240001,-11.536576420935067,-17.601289171952306,,NA,NA
sa918698,Ramon Rodriguez,BAL,catcher,108,102,6.27906976744186,1.5069767441860464,5.274418604651163,0,0.21450000000000002,-6.360429999941786,-11.539282644434785,-17.60541804178721,,NA,NA
sa3010712,Vito Friscia,PHI,catcher,144,128,9.282229965156795,1.505226480836237,6.522648083623694,0.5017421602787456,0.20650000000000002,-6.374786121286834,-11.587898941655514,-17.679591650545074,,NA,NA
sa3014485,Tyler Gentry,KCR,of,109,96.5,7.534562211981568,1.2557603686635945,5.274193548387097,0.7534562211981567,0.20950000000000002,-6.383368785221281,-21.616963709969557,-32.98087884966603,,NA,NA
sa829783,Quinn Brodey,NYM,of,192,174.5,8.77284595300261,1.7545691906005223,7.51958224543081,2.5065274151436032,0.195,-6.384121615749944,-21.61951313344256,-32.984768490590056,,NA,NA
15115,Dylan Cozens,NA,of,137.66666666666666,117.66666666666667,10.615162538252786,4.18906018438324,11.163635313817196,1.5057451354004272,0.185,-6.3893881658127825,-21.637348045605037,-33.01197911485797,,NA,NA
sa3003379,Josue Huma,CHC,ss,184.5,171,11.029891304347826,1.2533967391304348,7.0190217391304355,1.2533967391304348,0.2005,-6.390495430432195,-21.64109774265381,-33.01770000636465,,NA,NA
20040,Jorge Oña,SDP,dh,63,56,3.672413793103448,0.603448275862069,3.4310344827586206,0.12068965517241378,0.221,-6.403317667591241,-21.68451961669459,-33.08394851315675,,NA,NA
sa829813,Carl Chester,TEX,of,208,194.5,9.52289156626506,1.5036144578313253,8.019277108433736,2.004819277108434,0.196,-6.408087974889583,-21.7006740271984,-33.10859520558137,,NA,NA
19250,Trent Giambrone,CHC,2b,109.25,99,11.049291118041117,1.7497497497497498,8.583237564487565,0.7381756756756758,0.1985,-6.419346551299937,-21.738800641197578,-33.16676476418016,,NA,NA
sa737904,Heath Quinn,SFG,of,139,127.5,6.272563176895307,1.7563176895306858,6.5234657039711195,0.2509025270758123,0.20900000000000002,-6.423688845053283,-21.753505604931057,-33.18920004389332,,NA,NA
sa3005360,Joe Dunand,MIA,ss,200.5,181,9.273125,1.7543750000000002,7.769375,0,0.20500000000000002,-6.426449562275348,-21.762854637708394,-33.20346381014319,,NA,NA
sa3008282,Andy Weber,CHC,ss,209,191.5,8.770983213429258,0.5011990407673861,6.264988009592327,0.5011990407673861,0.20900000000000002,-6.430800562223018,-21.777589084539763,-33.22594407205149,,NA,NA
11241,Mike Freeman,NA,"2b, 3b",69.5,61,3.273550724637681,0.5036231884057971,3.0217391304347827,0,0.222,-6.4340312192995395,-21.788529545467576,-33.242635871198715,,NA,NA
sa829483,Dom Thompson-Williams,SEA,of,176.5,164.5,8.2734375,2.5071022727272725,8.524147727272727,1.7549715909090908,0.194,-6.435474078087476,-21.793415715624256,-33.25009067327631,,NA,NA
sa877500,Rodolfo Durán,NYY,catcher,98,92.5,4.271794871794872,1.2564102564102564,4.02051282051282,0,0.217,-6.438051085703174,-11.802142624876005,-18.00646202213859,,NA,NA
sa3007826,Nick Meyer,NYM,catcher,125.5,115,5.773,1.004,3.7649999999999997,1.506,0.209,-6.4405519274399365,-11.81061160213346,-18.019383092676346,,NA,NA
sa829268,Drew Lugbauer,ATL,catcher,212,195,10.023640661938535,4.009456264775413,11.527186761229315,0,0.1915,-6.443645131766599,-11.821086586099884,-18.035364716265303,,NA,NA
sa3007503,Nick Dalesandro,ARI,catcher,124.5,110.5,5.522177419354839,0.251008064516129,3.2631048387096775,4.016129032258064,0.2,-6.4466875864637245,-11.831389708947693,-18.05108413232095,,NA,NA
sa3004255,Renae Martinez,ARI,catcher,164,149,7.773700305810397,1.7553516819571864,6.770642201834863,0.5015290519877675,0.20500000000000002,-6.447574916621243,-11.83439460878338,-18.055668690946565,,NA,NA
sa3002847,Cesar Izturis Jr.,SEA,ss,206,195.5,11.277372262773723,1.002433090024331,7.2676399026763985,1.002433090024331,0.2,-6.455147762882069,-21.86003967932673,-33.35173847658656,,NA,NA
sa916848,Franklin Labour,SFG,of,197.5,174.5,11.779822335025381,2.7569796954314723,9.022842639593907,1.5038071065989849,0.189,-6.457718967963576,-21.868746938582454,-33.36502309261676,,NA,NA
sa3003311,Marcos Gonzalez,CLE,ss,134,124.5,5.520599250936329,2.00749063670412,5.0187265917602994,0,0.211,-6.46622017785576,-21.89753586679786,-33.40894619700936,,NA,NA
21139,Tyler Payne,CHC,catcher,139,130,7.025270758122743,1.2545126353790614,6.272563176895307,0,0.21,-6.4666605119257214,-11.899027036418651,-18.15427801898164,,NA,NA
sa918639,Ryan Gold,TOR,catcher,191,176,10.026246719160104,2.005249343832021,8.772965879265092,0.25065616797900264,0.1995,-6.470207866846534,-11.91103997898389,-18.17260609727644,,NA,NA
sa873990,Vince Fernandez,OAK,of,153,135.5,8.026229508196721,2.7590163934426233,7.775409836065574,0.5016393442622951,0.1995,-6.470690717194691,-21.912675127884793,-33.43204408172993,,NA,NA
sa3010328,C.J. Stubbs,HOU,catcher,175.5,162,7.772142857142857,2.005714285714286,6.267857142857142,1.2535714285714286,0.2005,-6.471531309526498,-11.915521752377781,-18.179443913508113,,NA,NA
sa829203,Michael Papierski,HOU,catcher,205.5,176.5,12.78109756097561,1.754268292682927,7.518292682926829,0.250609756097561,0.1985,-6.477189302452038,-11.93468226649782,-18.208677001159497,,NA,NA
sa915868,Matt Whatley,TEX,catcher,172.5,154,8.023255813953488,1.2536337209302326,5.265261627906977,2.256540697674419,0.1985,-6.4902775116327325,-11.979004841678279,-18.276299702568657,,NA,NA
13795,Eric Stamets,NA,ss,133,122.5,5.771698113207547,1.0037735849056604,4.516981132075472,1.5056603773584905,0.2065,-6.492247396785065,-21.985675760637115,-33.54342073282006,,NA,NA
sa828686,Justin Twine,NA,ss,163.5,151,6.770705521472392,1.0030674846625767,5.516871165644171,2.0061349693251533,0.2015,-6.49565507113309,-21.997215681828443,-33.56102712508922,,NA,NA
sa3010342,Jackson Cluff,WSN,ss,117.5,106,5.272435897435898,1.2553418803418803,4.017094017094018,1.2553418803418803,0.20800000000000002,-6.49718164236472,-22.002385340048917,-33.56891444329686,,NA,NA
sa917333,Jair Camargo,MIN,catcher,158,150.5,7.273015873015874,3.00952380952381,9.028571428571428,0.5015873015873016,0.197,-6.502902487361984,-12.021758699611468,-18.34152902097659,,NA,NA
sa918049,Michael Cruz,LAA,catcher,104.5,94,6.028846153846154,2.0096153846153846,6.028846153846154,0,0.2075,-6.519848065011471,-12.079144062954647,-18.429081544150446,,NA,NA
sa918676,Logan Davidson,OAK,ss,239,217,13.528301886792454,1.7536687631027255,9.269392033542978,0.7515723270440252,0.1915,-6.52516468263155,-22.097148526431496,-33.71349409895178,,NA,NA
17161,Chad Wallach,LAA,catcher,103.8,92.2,10.537026132404181,2.5446672473867595,10.376383275261325,0,0.1946,-6.527918298546306,-12.10647351098174,-18.470777927902713,,NA,NA
sa3004996,Mark Kolozsvary,CIN,catcher,98.25,86.75,10.131549254317111,2.3322164442700157,9.357785518053376,0,0.197,-6.5307010291834855,-12.11589709110417,-18.485155430613915,,NA,NA
sa915611,Brett Cumberland,BAL,catcher,108.75,92.5,11.16930457974183,3.0074171259481157,10.567049832906386,0,0.192,-6.532278532152093,-12.121239227141132,-18.49330589724731,,NA,NA
sa874684,Nick Plummer,NYM,of,122.25,104.75,9.247717809096732,0.6852578475336323,8.219831037796284,0.4796804932735426,0.202,-6.546432253553144,-22.169170106929194,-33.823377015573435,,NA,NA
sa3008146,Matt Pita,NYY,of,125,114.5,5.7730923694779115,1.2550200803212852,5.020080321285141,2.008032128514056,0.201,-6.546554379422415,-22.169583680165037,-33.82400800191221,,NA,NA
10807,Tyler Saladino,NA,ss,126,111,5.772908366533865,1.00398406374502,5.52191235059761,1.00398406374502,0.20600000000000002,-6.547280018811346,-22.17204102218378,-33.82775715468407,,NA,NA
sa875819,Dwanya Williams-Sutton,SDP,of,161.5,137,9.027950310559007,1.7554347826086956,6.520186335403727,1.5046583850931678,0.196,-6.548883788854849,-22.177472110374985,-33.83604333511437,,NA,NA
sa1169978,Matt Lloyd,CIN,of,79,71.5,3.522292993630573,1.7611464968152866,4.780254777070064,0,0.21200000000000002,-6.549055077150049,-22.178052169742678,-33.836928328399644,,NA,NA
13132,Andrew Susac,NA,catcher,112.33333333333333,97.66666666666667,7.402890399187563,2.3658360023956457,7.1115485769340925,0.44052287581699345,0.20033333333333334,-6.549263036226548,-12.178756412903507,-18.581059541138,,NA,NA
12990,Erick Castillo,CHC,catcher,93.5,83,5.026881720430108,0.5026881720430108,2.2620967741935485,0,0.2175,-6.550505983835887,-12.182965593708897,-18.587481464404444,,NA,NA
17837,Jakson Reetz,MIL,catcher,166,147,8.77643504531722,2.2567975830815707,7.2719033232628405,0.25075528700906347,0.199,-6.575811329500655,-12.268660899324015,-18.718226305835337,,NA,NA
sa658966,Mikey White,NA,ss,169.5,154.5,8.274408284023668,1.7551775147928996,7.77292899408284,0.2507396449704142,0.2005,-6.577251614433759,-22.273538353248153,-33.98261105666174,,NA,NA
9744,Justin Bour,NA,1b,126,110,6.0239043824701195,1.5059760956175299,6.0239043824701195,0,0.20700000000000002,-6.591880386279856,-22.323077967949818,-34.058193365660166,,NA,NA
sa918686,Brandon Martorano,SFG,catcher,112.5,98.5,5.775669642857142,1.5066964285714284,4.5200892857142865,0.7533482142857142,0.20550000000000002,-6.595008057563953,-12.333669672568512,-18.817409822230534,,NA,NA
sa3004506,Matt Winaker,NYM,of,155.5,136.5,7.524193548387097,1.254032258064516,5.266935483870968,0.5016129032258064,0.20450000000000002,-6.595232469290629,-22.334429631818033,-34.07551253479987,,NA,NA
sa3007303,Fabian Pena,SFG,catcher,58.666666666666664,56,5.789377744635015,0.5249813571961223,6.314359101831137,0.13124533929903057,0.20866666666666667,-6.6167695328865195,-12.407363835972077,-18.929844589099275,,NA,NA
7740,Ty Kelly,SEA,of,126,112.5,5.270916334661354,0.7529880478087649,5.270916334661354,0,0.2105,-6.618134135012438,-22.411984993800623,-34.19383831042719,,NA,NA
sa918086,Luis Curbelo,CHW,ss,239,224.5,11.524109014675053,4.759958071278826,13.778825995807127,0.2505241090146751,0.178,-6.619609252154058,-22.41698040528181,-34.20145978137361,,NA,NA
11255,Matt Szczur,NA,of,68,62.5,3.022222222222222,1.0074074074074075,3.274074074074074,0,0.21450000000000002,-6.632486290160939,-22.46058785969226,-34.267991427082485,,NA,NA
